Product ID,Category,Product Name,Stock Quantity,Price,Supplier
1864,Sports Equipment,Product 1864,428,96.79326704842576,Supplier 186
1865,Home Appliances,Product 1865,185,4498.017658910174,Supplier 138
1866,Books,Product 1866,289,4146.35509028281,Supplier 134
1867,Toys,Product 1867,81,664.5530115970439,Supplier 130
1868,Sports Equipment,Product 1868,68,2896.8998089705856,Supplier 166
1869,Beauty,Product 1869,294,2623.036081631325,Supplier 88
1870,Groceries,Product 1870,440,3281.217122944664,Supplier 107
1871,Beauty,Product 1871,109,3743.636778789546,Supplier 196
1872,Clothing,Product 1872,441,4443.840917421936,Supplier 14
1873,Sports Equipment,Product 1873,348,2095.857376302568,Supplier 55
1874,Electronics,Product 1874,57,3755.53821194649,Supplier 61
1875,Beauty,Product 1875,111,1165.5855377025964,Supplier 184
1876,Beauty,Product 1876,96,146.20469823800934,Supplier 102
1877,Books,Product 1877,466,3136.487366401043,Supplier 69
1878,Toys,Product 1878,450,3616.5003460853095,Supplier 102
1879,Automotive,Product 1879,354,91.67865421079979,Supplier 21
1880,Toys,Product 1880,66,3715.6180006128316,Supplier 86
1881,Beauty,Product 1881,116,2199.7250330301003,Supplier 127
1882,Home Appliances,Product 1882,183,526.9644662869716,Supplier 40
1883,Automotive,Product 1883,478,4388.644872068247,Supplier 183
1884,Electronics,Product 1884,327,1694.7763862662812,Supplier 8
1885,Groceries,Product 1885,288,3237.7121655023575,Supplier 25
1886,Books,Product 1886,344,1465.6398834405913,Supplier 108
1887,Books,Product 1887,136,2931.0314199177233,Supplier 27
1888,Automotive,Product 1888,453,1721.5655625407067,Supplier 129
1889,Home Appliances,Product 1889,489,3958.542499949633,Supplier 164
1890,Clothing,Product 1890,306,1152.6957611085566,Supplier 164
1891,Automotive,Product 1891,326,3773.2701355863273,Supplier 135
1892,Electronics,Product 1892,242,3548.3610105622683,Supplier 22
1893,Sports Equipment,Product 1893,281,397.9925406885587,Supplier 12
1894,Clothing,Product 1894,43,1762.2626227485655,Supplier 117
1895,Home Appliances,Product 1895,469,983.6478857896699,Supplier 62
1896,Beauty,Product 1896,244,529.6994943677793,Supplier 55
1897,Home Appliances,Product 1897,214,1801.4532380063665,Supplier 11
1898,Automotive,Product 1898,485,1090.1979338027481,Supplier 130
1899,Furniture,Product 1899,469,1233.7282479935236,Supplier 1
1900,Furniture,Product 1900,474,251.67128486422882,Supplier 110
1901,Furniture,Product 1901,169,3643.4209038892354,Supplier 39
1902,Automotive,Product 1902,485,2906.4425262872696,Supplier 190
1903,Automotive,Product 1903,425,403.784988356685,Supplier 76
1904,Clothing,Product 1904,152,3945.443991943908,Supplier 111
1905,Toys,Product 1905,345,705.3283886947331,Supplier 177
1906,Electronics,Product 1906,127,1341.9320753084808,Supplier 79
1907,Sports Equipment,Product 1907,107,1109.7720611454374,Supplier 156
1908,Beauty,Product 1908,40,4200.078810205094,Supplier 194
1909,Groceries,Product 1909,130,1564.4533048292033,Supplier 114
1910,Toys,Product 1910,325,4166.147133421147,Supplier 27
1911,Home Appliances,Product 1911,331,3496.381839364749,Supplier 66
1912,Furniture,Product 1912,20,4232.296800119793,Supplier 22
1913,Furniture,Product 1913,20,263.5867454508847,Supplier 149
1914,Beauty,Product 1914,63,2441.222838166461,Supplier 63
1915,Automotive,Product 1915,360,1167.614927728201,Supplier 108
1916,Furniture,Product 1916,112,3430.626224829477,Supplier 173
1917,Automotive,Product 1917,92,3706.9294705941807,Supplier 92
1918,Automotive,Product 1918,365,3135.284979833613,Supplier 9
1919,Toys,Product 1919,246,1143.9615277509672,Supplier 10
1920,Home Appliances,Product 1920,340,3190.1034089305035,Supplier 162
1921,Home Appliances,Product 1921,212,1443.8931206907337,Supplier 75
1922,Automotive,Product 1922,484,2941.129070824171,Supplier 65
1923,Electronics,Product 1923,362,1210.1547726528636,Supplier 195
1924,Books,Product 1924,156,1160.374310080874,Supplier 31
1925,Books,Product 1925,314,4124.11880346373,Supplier 175
1926,Books,Product 1926,164,1269.4202447430478,Supplier 131
1927,Furniture,Product 1927,273,2923.3942233172743,Supplier 91
1928,Furniture,Product 1928,199,845.1656723565911,Supplier 16
1929,Groceries,Product 1929,384,691.2417420246569,Supplier 19
1930,Home Appliances,Product 1930,311,3977.750490766514,Supplier 68
1931,Furniture,Product 1931,139,2862.7972277550707,Supplier 173
1932,Books,Product 1932,266,800.6981271742193,Supplier 102
1933,Automotive,Product 1933,319,3044.15472520241,Supplier 140
1934,Electronics,Product 1934,73,3758.8331819329155,Supplier 94
1935,Books,Product 1935,207,706.1063908528916,Supplier 27
1936,Clothing,Product 1936,392,4390.870352837438,Supplier 103
1937,Home Appliances,Product 1937,38,571.7788304768792,Supplier 175
1938,Furniture,Product 1938,369,2720.7117111313746,Supplier 161
1939,Groceries,Product 1939,245,1200.8003693653015,Supplier 97
1940,Groceries,Product 1940,160,4016.8067198242193,Supplier 8
1941,Furniture,Product 1941,219,3708.6395478050053,Supplier 47
1942,Groceries,Product 1942,62,424.8776786082874,Supplier 125
1943,Groceries,Product 1943,214,448.33941178116766,Supplier 42
1944,Automotive,Product 1944,431,1297.252393785159,Supplier 146
1945,Electronics,Product 1945,312,1872.0845306986782,Supplier 128
1946,Automotive,Product 1946,99,4215.982681328193,Supplier 167
1947,Electronics,Product 1947,315,3685.443025780691,Supplier 149
1948,Automotive,Product 1948,415,1509.6971002890148,Supplier 15
1949,Furniture,Product 1949,431,2041.838015058361,Supplier 128
1950,Groceries,Product 1950,336,1522.3482959090063,Supplier 176
1951,Books,Product 1951,3,4845.007095087958,Supplier 15
1952,Beauty,Product 1952,1,939.0420323361317,Supplier 106
1953,Clothing,Product 1953,298,4145.819346274891,Supplier 161
1954,Home Appliances,Product 1954,207,3301.0983688841443,Supplier 24
1955,Furniture,Product 1955,295,1130.8717620813923,Supplier 59
1956,Books,Product 1956,487,3463.3005452637103,Supplier 74
1957,Beauty,Product 1957,310,1814.6816644467758,Supplier 63
1958,Clothing,Product 1958,492,4009.0406090159477,Supplier 50
1959,Furniture,Product 1959,266,3814.064360558739,Supplier 111
1960,Groceries,Product 1960,277,2439.6421923993635,Supplier 101
1961,Beauty,Product 1961,210,2819.3523968693917,Supplier 24
1962,Clothing,Product 1962,159,604.8828611376506,Supplier 77
1963,Beauty,Product 1963,338,1404.5888543312924,Supplier 150
1964,Books,Product 1964,477,3557.193897022325,Supplier 185
1965,Home Appliances,Product 1965,312,2098.1525856168214,Supplier 1
1966,Toys,Product 1966,381,1075.8159180967214,Supplier 17
1967,Home Appliances,Product 1967,292,4464.683017975923,Supplier 20
1968,Sports Equipment,Product 1968,183,4413.482494353759,Supplier 189
1969,Beauty,Product 1969,309,1281.0657135530334,Supplier 23
1970,Sports Equipment,Product 1970,484,2157.9844984377246,Supplier 135
1971,Electronics,Product 1971,170,2216.184024065565,Supplier 172
1972,Automotive,Product 1972,223,383.0162308792248,Supplier 10
1973,Books,Product 1973,17,2993.4295126598986,Supplier 164
1974,Books,Product 1974,101,1192.4349192543452,Supplier 106
1975,Sports Equipment,Product 1975,353,661.8538042609229,Supplier 20
1976,Groceries,Product 1976,16,3316.267016674589,Supplier 13
1977,Electronics,Product 1977,211,2469.522104447489,Supplier 93
1978,Automotive,Product 1978,393,134.83945276816866,Supplier 66
1979,Automotive,Product 1979,269,159.56558655218015,Supplier 132
1980,Sports Equipment,Product 1980,81,841.5802615493751,Supplier 80
1981,Beauty,Product 1981,359,1651.135704020237,Supplier 8
1982,Automotive,Product 1982,121,603.0367743234126,Supplier 67
1983,Toys,Product 1983,106,818.2069111523149,Supplier 99
1984,Toys,Product 1984,393,4576.679203724966,Supplier 152
1985,Sports Equipment,Product 1985,449,3832.183370988027,Supplier 121
1986,Automotive,Product 1986,70,4824.689417580348,Supplier 170
1987,Sports Equipment,Product 1987,123,1797.085107243539,Supplier 111
1988,Groceries,Product 1988,260,850.1053967033472,Supplier 70
1989,Sports Equipment,Product 1989,442,1093.784835749002,Supplier 122
1990,Toys,Product 1990,54,288.9839695610479,Supplier 122
1991,Electronics,Product 1991,25,4930.128769505621,Supplier 32
1992,Home Appliances,Product 1992,111,4183.903405973762,Supplier 68
1993,Automotive,Product 1993,416,3673.870514161401,Supplier 120
1994,Clothing,Product 1994,399,3570.1916676269375,Supplier 158
1995,Clothing,Product 1995,44,2551.7906333591145,Supplier 182
1996,Toys,Product 1996,92,2059.827935709621,Supplier 175
1997,Groceries,Product 1997,224,3967.9354664651473,Supplier 77
1998,Toys,Product 1998,83,2438.7098872708298,Supplier 52
1999,Beauty,Product 1999,45,4230.409845487935,Supplier 112
2000,Home Appliances,Product 2000,459,3541.3496609802,Supplier 146
2001,Automotive,Product 2001,437,729.8053579744443,Supplier 135
2002,Groceries,Product 2002,427,532.6085975118123,Supplier 30
2003,Furniture,Product 2003,43,912.3387631574373,Supplier 122
2004,Groceries,Product 2004,388,3946.569679897074,Supplier 148
2005,Electronics,Product 2005,443,3088.6126839517865,Supplier 130
2006,Beauty,Product 2006,146,2171.4007196614875,Supplier 124
2007,Automotive,Product 2007,142,3571.65653683373,Supplier 143
2008,Automotive,Product 2008,10,4146.758331543587,Supplier 116
2009,Furniture,Product 2009,171,3205.156646169882,Supplier 168
2010,Home Appliances,Product 2010,213,238.37049147477515,Supplier 88
2011,Electronics,Product 2011,247,4401.349326551879,Supplier 39
2012,Books,Product 2012,191,1997.1634009951051,Supplier 196
2013,Groceries,Product 2013,280,1145.719930708805,Supplier 118
2014,Beauty,Product 2014,397,2884.7630566454054,Supplier 10
2015,Furniture,Product 2015,46,3283.946145357036,Supplier 74
2016,Sports Equipment,Product 2016,71,2370.2976989669587,Supplier 178
2017,Automotive,Product 2017,285,310.4868897839424,Supplier 35
2018,Toys,Product 2018,248,2341.6708533862297,Supplier 186
2019,Electronics,Product 2019,382,3756.5505388531556,Supplier 120
2020,Beauty,Product 2020,213,1958.2921788479832,Supplier 21
2021,Furniture,Product 2021,38,3372.922735312028,Supplier 24
2022,Electronics,Product 2022,162,1541.6825305000434,Supplier 86
2023,Sports Equipment,Product 2023,161,4213.584427977936,Supplier 191
2024,Electronics,Product 2024,219,772.6537039637075,Supplier 142
2025,Home Appliances,Product 2025,456,2097.05333752907,Supplier 166
2026,Toys,Product 2026,372,742.4044544120387,Supplier 151
2027,Clothing,Product 2027,425,2984.123443246632,Supplier 137
2028,Beauty,Product 2028,107,3523.0001794181335,Supplier 5
2029,Books,Product 2029,3,2579.4872064220604,Supplier 57
2030,Furniture,Product 2030,98,991.4919952022158,Supplier 121
2031,Sports Equipment,Product 2031,27,3561.2154293529024,Supplier 186
2032,Furniture,Product 2032,74,1315.110946770025,Supplier 115
2033,Groceries,Product 2033,102,4554.702359212618,Supplier 30
2034,Furniture,Product 2034,11,3535.191491452912,Supplier 200
2035,Sports Equipment,Product 2035,319,211.9526076687539,Supplier 73
2036,Beauty,Product 2036,202,3937.570392799665,Supplier 147
2037,Home Appliances,Product 2037,161,3478.129460646697,Supplier 79
2038,Automotive,Product 2038,334,3449.449657844815,Supplier 75
2039,Sports Equipment,Product 2039,201,4945.880112107744,Supplier 27
2040,Home Appliances,Product 2040,403,670.6165080944963,Supplier 57
2041,Clothing,Product 2041,139,4413.527000268444,Supplier 65
2042,Toys,Product 2042,122,1414.998530138185,Supplier 145
2043,Toys,Product 2043,166,1247.3077472304096,Supplier 152
2044,Electronics,Product 2044,216,762.6512978606243,Supplier 105
2045,Automotive,Product 2045,174,1689.2852875749652,Supplier 45
2046,Home Appliances,Product 2046,412,3693.840722797111,Supplier 192
2047,Books,Product 2047,38,152.7205449430206,Supplier 46
2048,Clothing,Product 2048,418,323.10592318004933,Supplier 199
2049,Automotive,Product 2049,149,1041.756155031068,Supplier 17
2050,Books,Product 2050,225,4082.9959036288797,Supplier 133
2051,Clothing,Product 2051,404,259.6821715057861,Supplier 197
2052,Automotive,Product 2052,391,4423.744412834542,Supplier 149
2053,Clothing,Product 2053,295,4240.342359031888,Supplier 12
2054,Automotive,Product 2054,101,274.7225576975744,Supplier 164
2055,Electronics,Product 2055,343,2552.8391120305278,Supplier 84
2056,Groceries,Product 2056,285,2471.7622249443216,Supplier 195
2057,Books,Product 2057,347,185.90639079703223,Supplier 21
2058,Toys,Product 2058,24,2466.557253771681,Supplier 16
2059,Sports Equipment,Product 2059,317,561.7159929345006,Supplier 143
2060,Electronics,Product 2060,189,1855.018166991799,Supplier 33
2061,Groceries,Product 2061,238,1191.5706648534199,Supplier 165
2062,Automotive,Product 2062,202,728.1884681911871,Supplier 158
2063,Home Appliances,Product 2063,11,4220.4872459565095,Supplier 84
2064,Furniture,Product 2064,304,3504.6220891876865,Supplier 184
2065,Furniture,Product 2065,393,2814.9805121122854,Supplier 118
2066,Beauty,Product 2066,362,2121.6742623622117,Supplier 31
2067,Home Appliances,Product 2067,234,2921.708572176293,Supplier 105
2068,Automotive,Product 2068,129,3251.3676248120196,Supplier 135
2069,Automotive,Product 2069,312,2863.9079911802164,Supplier 28
2070,Books,Product 2070,393,4160.406758382069,Supplier 147
2071,Clothing,Product 2071,88,3216.300514781192,Supplier 173
2072,Sports Equipment,Product 2072,256,3512.211321586719,Supplier 16
2073,Home Appliances,Product 2073,289,4796.925832995754,Supplier 187
2074,Beauty,Product 2074,326,673.9934282191998,Supplier 74
2075,Toys,Product 2075,175,346.97302909429027,Supplier 151
2076,Sports Equipment,Product 2076,353,688.7225259125688,Supplier 27
2077,Books,Product 2077,360,4041.4420118580756,Supplier 93
2078,Home Appliances,Product 2078,470,725.0333857859448,Supplier 166
2079,Sports Equipment,Product 2079,281,4556.607561867706,Supplier 14
2080,Groceries,Product 2080,416,4876.340259091134,Supplier 95
2081,Clothing,Product 2081,14,1602.1617278233557,Supplier 49
2082,Furniture,Product 2082,458,1649.0461593524903,Supplier 69
2083,Beauty,Product 2083,337,1455.7899896558915,Supplier 2
2084,Beauty,Product 2084,145,1930.7999071987251,Supplier 75
2085,Automotive,Product 2085,141,1289.0702997385836,Supplier 43
2086,Furniture,Product 2086,268,1988.0704963288076,Supplier 67
2087,Toys,Product 2087,39,2602.9908819787597,Supplier 57
2088,Toys,Product 2088,221,513.2629802625897,Supplier 163
2089,Furniture,Product 2089,217,2086.0346594236394,Supplier 134
2090,Automotive,Product 2090,469,738.2663739813038,Supplier 64
2091,Electronics,Product 2091,236,4173.494302593638,Supplier 149
2092,Electronics,Product 2092,95,2862.0526439607856,Supplier 173
2093,Books,Product 2093,388,2608.914248481784,Supplier 157
2094,Books,Product 2094,6,467.1207546395699,Supplier 67
2095,Books,Product 2095,485,1704.846319886784,Supplier 122
2096,Clothing,Product 2096,334,743.8378231394707,Supplier 52
2097,Furniture,Product 2097,343,247.78614981539485,Supplier 172
2098,Toys,Product 2098,118,833.8636161140963,Supplier 98
2099,Furniture,Product 2099,123,3042.654879333031,Supplier 40
2100,Books,Product 2100,93,3817.4907315020027,Supplier 171
2101,Home Appliances,Product 2101,64,3942.0898516960124,Supplier 161
2102,Clothing,Product 2102,152,557.8816103077781,Supplier 127
2103,Toys,Product 2103,467,402.40616699312045,Supplier 196
2104,Electronics,Product 2104,259,495.9321258231553,Supplier 113
2105,Electronics,Product 2105,288,976.7497875816224,Supplier 41
2106,Groceries,Product 2106,472,2919.8278381211617,Supplier 127
2107,Sports Equipment,Product 2107,334,3118.3729214882524,Supplier 132
2108,Clothing,Product 2108,116,1180.9592127597466,Supplier 98
2109,Clothing,Product 2109,338,2761.0700460444586,Supplier 163
2110,Groceries,Product 2110,405,3074.6222908439345,Supplier 95
2111,Electronics,Product 2111,71,962.3655735294484,Supplier 9
2112,Furniture,Product 2112,398,1142.991185920543,Supplier 140
2113,Groceries,Product 2113,96,4642.300223894971,Supplier 178
2114,Sports Equipment,Product 2114,380,2134.9592450328364,Supplier 166
2115,Groceries,Product 2115,290,2570.7223416720617,Supplier 96
2116,Automotive,Product 2116,259,4103.746226667864,Supplier 140
2117,Toys,Product 2117,124,3336.2663692103324,Supplier 122
2118,Sports Equipment,Product 2118,112,3302.7573773877475,Supplier 119
2119,Furniture,Product 2119,210,1242.0481097811114,Supplier 27
2120,Books,Product 2120,59,2196.8288664647735,Supplier 196
2121,Electronics,Product 2121,277,108.8820498214403,Supplier 108
2122,Toys,Product 2122,318,2749.8877135222597,Supplier 185
2123,Automotive,Product 2123,48,3526.670741467347,Supplier 169
2124,Automotive,Product 2124,405,3066.5813214271902,Supplier 51
2125,Clothing,Product 2125,139,4017.8594041854294,Supplier 101
2126,Sports Equipment,Product 2126,339,2494.129445452012,Supplier 26
2127,Toys,Product 2127,284,3733.3525563986072,Supplier 55
2128,Beauty,Product 2128,149,2460.766304715168,Supplier 120
2129,Home Appliances,Product 2129,206,811.007687248846,Supplier 179
2130,Books,Product 2130,38,4486.681070576019,Supplier 9
2131,Books,Product 2131,457,712.8247802983167,Supplier 182
2132,Clothing,Product 2132,470,3766.85254839888,Supplier 124
2133,Toys,Product 2133,53,4354.77394665318,Supplier 2
2134,Sports Equipment,Product 2134,227,3721.505591286848,Supplier 154
2135,Toys,Product 2135,82,4105.621273262084,Supplier 194
2136,Electronics,Product 2136,498,100.2963709968576,Supplier 153
2137,Automotive,Product 2137,280,4782.729417352655,Supplier 65
2138,Toys,Product 2138,492,4911.082896777345,Supplier 65
2139,Sports Equipment,Product 2139,362,31.394875659355872,Supplier 6
2140,Toys,Product 2140,71,3203.089394809198,Supplier 155
2141,Furniture,Product 2141,95,862.7525105108921,Supplier 64
2142,Books,Product 2142,211,4894.171761913524,Supplier 138
2143,Groceries,Product 2143,222,302.54027668130766,Supplier 183
2144,Clothing,Product 2144,302,4903.161726228812,Supplier 2
2145,Groceries,Product 2145,243,3749.6796101147106,Supplier 119
2146,Books,Product 2146,438,2631.1687971437004,Supplier 9
2147,Clothing,Product 2147,120,868.3552397087673,Supplier 196
2148,Home Appliances,Product 2148,174,765.4577535832628,Supplier 139
2149,Furniture,Product 2149,47,665.7983494052705,Supplier 99
2150,Books,Product 2150,317,4744.361387422834,Supplier 6
2151,Home Appliances,Product 2151,358,4899.0940118283315,Supplier 196
2152,Beauty,Product 2152,349,2397.0710996033786,Supplier 70
2153,Furniture,Product 2153,74,108.97976295499207,Supplier 43
2154,Books,Product 2154,41,3670.867395357096,Supplier 53
2155,Electronics,Product 2155,16,3254.345704768063,Supplier 82
2156,Books,Product 2156,36,3973.380500354368,Supplier 157
2157,Beauty,Product 2157,169,927.4873796971714,Supplier 141
2158,Home Appliances,Product 2158,253,572.3227397393147,Supplier 97
2159,Sports Equipment,Product 2159,366,4285.111918549518,Supplier 158
2160,Groceries,Product 2160,179,4841.11043403394,Supplier 85
2161,Furniture,Product 2161,123,2954.5352827718925,Supplier 176
2162,Automotive,Product 2162,17,4904.157966378053,Supplier 87
2163,Books,Product 2163,273,499.45718063526175,Supplier 43
2164,Clothing,Product 2164,399,2018.7189796422538,Supplier 66
2165,Books,Product 2165,223,2858.5375152272904,Supplier 164
2166,Beauty,Product 2166,448,4051.770766448532,Supplier 75
2167,Sports Equipment,Product 2167,395,4913.527199400204,Supplier 34
2168,Sports Equipment,Product 2168,59,4413.519564827828,Supplier 47
2169,Furniture,Product 2169,486,2574.8157211563143,Supplier 135
2170,Sports Equipment,Product 2170,462,2637.988632409167,Supplier 48
2171,Electronics,Product 2171,419,1617.43961229672,Supplier 22
2172,Beauty,Product 2172,323,168.99432926731694,Supplier 51
2173,Sports Equipment,Product 2173,291,1544.769952365754,Supplier 21
2174,Books,Product 2174,244,262.8440209587986,Supplier 143
2175,Clothing,Product 2175,457,2348.1335460708683,Supplier 156
2176,Groceries,Product 2176,367,2401.950629654613,Supplier 71
2177,Toys,Product 2177,208,4581.914215765225,Supplier 82
2178,Automotive,Product 2178,222,4172.0829794718875,Supplier 31
2179,Beauty,Product 2179,311,2944.400492860341,Supplier 132
2180,Clothing,Product 2180,90,4773.464764942726,Supplier 157
2181,Books,Product 2181,101,57.76104835224198,Supplier 56
2182,Beauty,Product 2182,294,2272.839995962164,Supplier 23
2183,Furniture,Product 2183,120,2879.2838249309752,Supplier 41
2184,Sports Equipment,Product 2184,247,1691.7278858368709,Supplier 72
2185,Sports Equipment,Product 2185,247,38.028046025037156,Supplier 14
2186,Electronics,Product 2186,82,4683.730135264217,Supplier 92
2187,Books,Product 2187,283,843.5766874112678,Supplier 152
2188,Books,Product 2188,393,1805.7737127370206,Supplier 7
2189,Sports Equipment,Product 2189,75,2837.5357536945476,Supplier 31
2190,Toys,Product 2190,168,242.976130264819,Supplier 63
2191,Clothing,Product 2191,437,3396.8103490079457,Supplier 134
2192,Home Appliances,Product 2192,361,3683.3589106321815,Supplier 26
2193,Groceries,Product 2193,468,4904.26943597108,Supplier 144
2194,Groceries,Product 2194,424,2616.90443498715,Supplier 173
2195,Clothing,Product 2195,142,4636.844617155692,Supplier 26
2196,Sports Equipment,Product 2196,374,4454.655994883264,Supplier 41
2197,Beauty,Product 2197,397,4802.296490686531,Supplier 146
2198,Groceries,Product 2198,131,4669.5034815031795,Supplier 189
2199,Groceries,Product 2199,379,1446.2984327625202,Supplier 100
2200,Groceries,Product 2200,140,1157.0394403911184,Supplier 156
2201,Clothing,Product 2201,395,499.2822354497569,Supplier 199
2202,Automotive,Product 2202,197,2231.0487152558353,Supplier 195
2203,Furniture,Product 2203,172,2409.6632607018278,Supplier 137
2204,Sports Equipment,Product 2204,487,4011.78003930616,Supplier 154
2205,Beauty,Product 2205,225,3949.99949281628,Supplier 54
2206,Beauty,Product 2206,17,92.71953192376411,Supplier 16
2207,Automotive,Product 2207,187,4968.852858339107,Supplier 18
2208,Automotive,Product 2208,69,4715.648896263555,Supplier 199
2209,Home Appliances,Product 2209,453,562.9837593425528,Supplier 7
2210,Clothing,Product 2210,144,3905.047422339165,Supplier 108
2211,Beauty,Product 2211,463,145.51655831317117,Supplier 144
2212,Toys,Product 2212,482,1050.772335908864,Supplier 195
2213,Beauty,Product 2213,145,2862.9565008018667,Supplier 70
2214,Sports Equipment,Product 2214,251,1962.5220105433732,Supplier 134
2215,Clothing,Product 2215,396,2592.5417065222514,Supplier 78
2216,Clothing,Product 2216,42,3333.145489586829,Supplier 20
2217,Sports Equipment,Product 2217,194,3497.3859366460333,Supplier 180
2218,Automotive,Product 2218,45,2029.8947989973983,Supplier 112
2219,Home Appliances,Product 2219,388,992.9468790208194,Supplier 67
2220,Home Appliances,Product 2220,71,2175.600047159885,Supplier 104
2221,Toys,Product 2221,95,2076.686406158844,Supplier 119
2222,Electronics,Product 2222,239,3633.2415554073878,Supplier 91
2223,Beauty,Product 2223,1,4807.191851865796,Supplier 155
2224,Toys,Product 2224,291,4719.287453862651,Supplier 190
2225,Books,Product 2225,153,3492.2010759080067,Supplier 87
2226,Beauty,Product 2226,428,1784.195001520949,Supplier 192
2227,Home Appliances,Product 2227,79,4191.847314536036,Supplier 151
2228,Sports Equipment,Product 2228,314,3880.439632418588,Supplier 194
2229,Furniture,Product 2229,17,2763.848038330794,Supplier 51
2230,Furniture,Product 2230,478,4241.130570396607,Supplier 195
2231,Toys,Product 2231,153,2623.1612414642864,Supplier 185
2232,Toys,Product 2232,227,2919.9374136060087,Supplier 44
2233,Electronics,Product 2233,128,4263.631862037726,Supplier 35
2234,Groceries,Product 2234,160,2242.887136061523,Supplier 8
2235,Toys,Product 2235,175,1098.6888350088163,Supplier 103
2236,Books,Product 2236,373,3928.4613243605,Supplier 108
2237,Clothing,Product 2237,349,1995.9037770036325,Supplier 43
2238,Groceries,Product 2238,147,2172.6285523275824,Supplier 167
2239,Beauty,Product 2239,179,1950.7897328493398,Supplier 144
2240,Groceries,Product 2240,439,3069.4247647741445,Supplier 10
2241,Groceries,Product 2241,326,54.413943302007056,Supplier 106
2242,Sports Equipment,Product 2242,410,4791.6187030239635,Supplier 104
2243,Home Appliances,Product 2243,52,1443.3714857617526,Supplier 85
2244,Beauty,Product 2244,438,4364.999035148156,Supplier 104
2245,Automotive,Product 2245,41,3518.650609860035,Supplier 146
2246,Toys,Product 2246,410,2956.0875199867833,Supplier 135
2247,Home Appliances,Product 2247,146,684.7901924304017,Supplier 172
2248,Furniture,Product 2248,443,2222.071425465146,Supplier 45
2249,Furniture,Product 2249,325,598.2223253845601,Supplier 155
2250,Books,Product 2250,97,2769.640023299127,Supplier 122
2251,Electronics,Product 2251,183,2931.978603453748,Supplier 5
2252,Clothing,Product 2252,316,2265.6468050296467,Supplier 149
2253,Electronics,Product 2253,126,871.0308568572729,Supplier 112
2254,Furniture,Product 2254,431,4970.01644353727,Supplier 92
2255,Books,Product 2255,410,2905.6694765390225,Supplier 92
2256,Groceries,Product 2256,450,973.7096172971213,Supplier 4
2257,Books,Product 2257,243,4092.1821949609143,Supplier 71
2258,Clothing,Product 2258,5,3249.872350751304,Supplier 10
2259,Automotive,Product 2259,366,2021.3218816180638,Supplier 66
2260,Automotive,Product 2260,352,1302.2813568055751,Supplier 70
2261,Automotive,Product 2261,266,1720.975077542865,Supplier 187
2262,Beauty,Product 2262,141,3213.673194581936,Supplier 54
2263,Groceries,Product 2263,250,1712.3209289039416,Supplier 160
2264,Automotive,Product 2264,71,4196.083627264182,Supplier 173
2265,Sports Equipment,Product 2265,317,1386.2841283491282,Supplier 4
2266,Toys,Product 2266,215,1433.6838365428712,Supplier 139
2267,Furniture,Product 2267,375,262.6867422849999,Supplier 196
2268,Toys,Product 2268,101,1973.8155098344098,Supplier 81
2269,Automotive,Product 2269,225,3805.6266391891822,Supplier 97
2270,Electronics,Product 2270,22,916.312417917355,Supplier 18
2271,Furniture,Product 2271,413,1335.2945622378857,Supplier 73
2272,Furniture,Product 2272,361,2159.546556088512,Supplier 72
2273,Home Appliances,Product 2273,257,2404.0191190496266,Supplier 2
2274,Beauty,Product 2274,330,40.220679012928976,Supplier 115
2275,Beauty,Product 2275,47,4013.8709787199186,Supplier 191
2276,Electronics,Product 2276,26,671.0651595024475,Supplier 145
2277,Home Appliances,Product 2277,263,2957.459289783567,Supplier 157
2278,Electronics,Product 2278,23,2250.789055280883,Supplier 164
2279,Electronics,Product 2279,307,2682.319930520096,Supplier 191
2280,Books,Product 2280,74,213.46110906252414,Supplier 69
2281,Books,Product 2281,309,4546.756023533462,Supplier 185
2282,Furniture,Product 2282,457,3990.102241569682,Supplier 41
2283,Toys,Product 2283,241,2493.241401969791,Supplier 84
2284,Beauty,Product 2284,221,1805.6801171586512,Supplier 34
2285,Beauty,Product 2285,135,1451.443214264844,Supplier 2
2286,Groceries,Product 2286,172,4404.401463345111,Supplier 43
2287,Furniture,Product 2287,338,1097.8698374782468,Supplier 105
2288,Groceries,Product 2288,257,3038.589709712544,Supplier 83
2289,Automotive,Product 2289,232,3709.457488314163,Supplier 105
2290,Clothing,Product 2290,368,3382.287505977712,Supplier 34
2291,Electronics,Product 2291,177,4599.824629828665,Supplier 42
2292,Books,Product 2292,159,4430.703229988502,Supplier 24
2293,Sports Equipment,Product 2293,290,3867.5896658263737,Supplier 136
2294,Electronics,Product 2294,377,3057.2042657132956,Supplier 113
2295,Electronics,Product 2295,148,67.58825005033121,Supplier 11
2296,Toys,Product 2296,58,4681.5389597901585,Supplier 43
2297,Beauty,Product 2297,403,2144.5717247739112,Supplier 30
2298,Groceries,Product 2298,318,2264.450707267297,Supplier 88
2299,Furniture,Product 2299,351,4960.876254328808,Supplier 194
2300,Books,Product 2300,28,1202.3470040108066,Supplier 153
2301,Clothing,Product 2301,215,3796.039506968363,Supplier 90
2302,Home Appliances,Product 2302,160,2232.7584074753386,Supplier 20
2303,Home Appliances,Product 2303,447,2916.020812641726,Supplier 121
2304,Home Appliances,Product 2304,431,2607.316223840056,Supplier 197
2305,Books,Product 2305,268,1408.9843014550788,Supplier 111
2306,Beauty,Product 2306,56,1433.4382588066896,Supplier 85
